year,ic,value,donor_type,description,companyId,company,date,addrStreet,addrCity,addrZip
2020,00442704,0.0,PO,dar,48528846,Zemědělské obchodní družstvo Rataje,2020-09-01,,,
2020,00442704,50000.0,PO,dar,29364779,ZETRADE s.r.o.,2020-11-12,,,
2020,00442704,25000.0,PO,dar,26018055,"ZNAKON, a.s.",2020-08-12,,,
2020,00496936,0.0,PO,dar,11361093,Kolářová Božena,,,,
2020,00496936,31000.0,PO,dar,25528351,"KOMSOL CZ, s.r.o.",2020-09-09,,,
2020,00496936,0.0,PO,dar,28166787,OMB composites EU a.s.,,,,
2020,16192656,0.0,PO,dar,29080932,A Restaurant Group s.r.o.,2020-09-23,,,
2020,16192656,150000.0,PO,dar,3275191,AA Tax-Audit s.r.o.,2020-10-11,,,
2020,16192656,50000.0,PO,dar,3275191,AA Tax-Audit s.r.o.,2020-10-14,,,
2020,16192656,100000.0,PO,dar,48119458,ACO Industries k.s.,2020-03-03,,,
2020,16192656,5000.0,PO,dar,25226258,"AFR - zemní práce, s.r.o.",2020-09-09,,,
2020,16192656,0.0,PO,dar,47673443,"AGREGA, a.s.",2020-09-22,,,
2020,16192656,20000.0,PO,dar,64826007,AGROKOP HB s.r.o.,2020-09-07,,,
2020,16192656,0.0,PO,dar,60792817,ALIMENTARE a.s.,2020-09-03,,,
2020,16192656,0.0,PO,dar,60792817,ALIMENTARE a.s.,2020-09-03,,,
2020,16192656,50000.0,PO,dar,49812882,"ALLWARE, s.r.o.",2020-03-10,,,
2020,16192656,10000.0,PO,dar,26232111,"ALUCAST, s.r.o.",2020-08-10,,,
2020,16192656,0.0,PO,dar,25643100,Aluminium centrum s.r.o.,2020-09-26,,,
2020,16192656,100000.0,PO,dar,1528483,ALUPO s.r.o.,2020-01-15,,,
2020,16192656,0.0,PO,dar,18382193,AMS autoservis s.r.o.,2020-09-26,,,
2020,16192656,15000.0,PO,dar,4996283,ARATEC GROUP s.r.o.,2020-06-18,,,
2020,16192656,150000.0,PO,dar,43964281,"ARRAS, spol. s r.o.",2020-08-10,,,
2020,16192656,100000.0,PO,dar,6717586,ARROWS advokátní kancelář s.r.o.,2020-09-10,,,
